segment_type,segment,feat1,feat2,interaction,count
year_drink,2024_alcohol,drink_type_alcohol,person_action_posing,-0.0009113562045638,5
year_drink,2024_alcohol,person_who_multiple,person_emotion_positive,0.00031171705548011143,14
year_drink,2024_soda_juice,has_person,warm_tones,0.013390259617753622,7
year_drink,2024_soda_juice,has_person,packaged,-0.0005608880387103204,5
year_drink,2024_soda_juice,has_person,text_overlay,-0.0019747103300450535,7
year_drink,2024_soda_juice,has_person,brand_logo,-0.00038254684001268104,7
year_drink,2024_soda_juice,has_person,main_object_person,0.0007761740050539924,5
year_drink,2024_soda_juice,has_person,drink_type_soda_juice,0.00045130685048323674,8
year_drink,2024_soda_juice,close_up,text_overlay,-0.007046360572732058,5
year_drink,2024_soda_juice,close_up,brand_logo,0.000356287056919183,5
year_drink,2024_soda_juice,close_up,drink_type_soda_juice,-0.002170281022510443,5
year_drink,2024_soda_juice,warm_tones,clean_background,6.527541973794612e-05,11
year_drink,2024_soda_juice,warm_tones,packaged,-0.011192369115840085,22
year_drink,2024_soda_juice,warm_tones,text_overlay,0.0002216556702797001,15
year_drink,2024_soda_juice,warm_tones,brand_logo,0.00012128243958784244,24
year_drink,2024_soda_juice,warm_tones,cta,-0.005225366527402947,10
year_drink,2024_soda_juice,warm_tones,multiple_items,-0.006825004660762275,22
year_drink,2024_soda_juice,warm_tones,main_object_drink,-0.002028979915857371,14
year_drink,2024_soda_juice,warm_tones,main_object_food,-2.595785992469193e-05,10
year_drink,2024_soda_juice,warm_tones,drink_type_soda_juice,0.0033744614946639093,28
year_drink,2024_soda_juice,clean_background,packaged,0.0093955002813138,9
year_drink,2024_soda_juice,clean_background,text_overlay,2.213125294473655e-05,8
year_drink,2024_soda_juice,clean_background,brand_logo,0.0003889999443008605,9
year_drink,2024_soda_juice,clean_background,cta,0.01840262017320666,8
year_drink,2024_soda_juice,clean_background,multiple_items,-0.003177659961369935,11
year_drink,2024_soda_juice,clean_background,main_object_drink,-0.000709907939004357,7
year_drink,2024_soda_juice,clean_background,drink_type_soda_juice,-0.0019827046536863824,12
year_drink,2024_soda_juice,packaged,text_overlay,0.0009429290496106945,14
year_drink,2024_soda_juice,packaged,brand_logo,9.763411310942477e-05,23
year_drink,2024_soda_juice,packaged,cta,-0.0024386291061044177,8
year_drink,2024_soda_juice,packaged,multiple_items,-0.007082531480892619,18
year_drink,2024_soda_juice,packaged,main_object_drink,0.007119318132776882,15
year_drink,2024_soda_juice,packaged,main_object_food,0.0013904062258151843,8
year_drink,2024_soda_juice,packaged,drink_type_soda_juice,-0.0019175580919093373,25
year_drink,2024_soda_juice,text_overlay,brand_logo,0.0006949159029763736,18
year_drink,2024_soda_juice,text_overlay,cta,0.03653625134432297,11
year_drink,2024_soda_juice,text_overlay,multiple_items,0.003583286063889728,12
year_drink,2024_soda_juice,text_overlay,main_object_drink,-0.00015309494240946621,12
year_drink,2024_soda_juice,text_overlay,main_object_person,0.0007165810622681041,5
year_drink,2024_soda_juice,text_overlay,drink_type_soda_juice,-0.005049470061356746,20
year_drink,2024_soda_juice,brand_logo,cta,0.0018330837304228282,9
year_drink,2024_soda_juice,brand_logo,multiple_items,-0.0006295895842730345,21
year_drink,2024_soda_juice,brand_logo,main_object_drink,-0.0013812297848002143,14
year_drink,2024_soda_juice,brand_logo,main_object_food,0.00021083374283993844,9
year_drink,2024_soda_juice,brand_logo,main_object_person,0.0,5
year_drink,2024_soda_juice,brand_logo,drink_type_soda_juice,-2.666638730704646e-05,28
year_drink,2024_soda_juice,cta,multiple_items,0.019164021931276642,7
year_drink,2024_soda_juice,cta,main_object_drink,-0.005382590333277342,7
year_drink,2024_soda_juice,cta,drink_type_soda_juice,-0.0016883413053206315,11
year_drink,2024_soda_juice,multiple_items,main_object_drink,-0.013382846251174293,12
year_drink,2024_soda_juice,multiple_items,main_object_food,0.0024873680088875485,10
year_drink,2024_soda_juice,multiple_items,drink_type_soda_juice,0.019983968353056037,25
year_drink,2024_soda_juice,main_object_drink,drink_type_soda_juice,-0.004142125311976775,17
year_drink,2024_soda_juice,main_object_food,drink_type_soda_juice,0.006549034587902336,10
year_drink,2024_soda_juice,main_object_person,drink_type_soda_juice,-0.0005110010052752902,6
year_drink,2024_water_energy,has_person,warm_tones,0.008245367578348383,5
year_drink,2024_water_energy,has_person,packaged,-0.0012981924831878932,10
year_drink,2024_water_energy,has_person,text_overlay,0.003989728743921606,10
year_drink,2024_water_energy,has_person,brand_logo,-0.0006339786966167302,10
year_drink,2024_water_energy,has_person,main_object_person,0.000484668708969671,9
year_drink,2024_water_energy,has_person,drink_type_water_energy,-0.031158654218777605,10
year_drink,2024_water_energy,has_person,person_who_multiple,0.0,7
year_drink,2024_water_energy,has_person,person_emotion_positive,0.0010662759093931318,10
year_drink,2024_water_energy,warm_tones,packaged,-0.009466561225782443,5
year_drink,2024_water_energy,warm_tones,text_overlay,0.0014668018085444293,5
year_drink,2024_water_energy,warm_tones,brand_logo,0.00012034358627467865,5
year_drink,2024_water_energy,warm_tones,drink_type_water_energy,-0.000865097766250697,5
year_drink,2024_water_energy,warm_tones,person_who_multiple,0.0008478081290610939,5
year_drink,2024_water_energy,warm_tones,person_emotion_positive,-0.0026133864627911705,5
year_drink,2024_water_energy,packaged,text_overlay,0.0006956987129316261,11
year_drink,2024_water_energy,packaged,brand_logo,0.0001763533646838717,11
year_drink,2024_water_energy,packaged,main_object_person,-0.0054675061520535065,9
year_drink,2024_water_energy,packaged,drink_type_water_energy,-0.0223984329927159,11
year_drink,2024_water_energy,packaged,person_who_multiple,-0.0009120159610116423,7
year_drink,2024_water_energy,packaged,person_emotion_positive,-0.004263689009416299,10
year_drink,2024_water_energy,text_overlay,brand_logo,0.000645800405436668,11
year_drink,2024_water_energy,text_overlay,main_object_person,0.0009899745406677862,9
year_drink,2024_water_energy,text_overlay,drink_type_water_energy,9.721356976550178e-06,11
year_drink,2024_water_energy,text_overlay,person_who_multiple,0.0017667090716254657,7
year_drink,2024_water_energy,text_overlay,person_emotion_positive,-0.0005385661393234955,10
year_drink,2024_water_energy,brand_logo,main_object_person,0.0,9
year_drink,2024_water_energy,brand_logo,drink_type_water_energy,-5.845621678790302e-05,11
year_drink,2024_water_energy,brand_logo,person_who_multiple,0.0,7
year_drink,2024_water_energy,brand_logo,person_emotion_positive,0.0,10
year_drink,2024_water_energy,main_object_person,drink_type_water_energy,0.0,9
year_drink,2024_water_energy,main_object_person,person_who_multiple,-0.007100582976878811,6
year_drink,2024_water_energy,main_object_person,person_emotion_positive,0.0,9
year_drink,2024_water_energy,drink_type_water_energy,person_who_multiple,0.0,7
year_drink,2024_water_energy,drink_type_water_energy,person_emotion_positive,-0.0088817518782249,10
year_drink,2024_water_energy,person_who_multiple,person_emotion_positive,0.00015955183310413122,7
year_drink,2025_alcohol,has_person,warm_tones,0.007471043877520127,19
year_drink,2025_alcohol,has_person,packaged,0.0020843462804231517,8
year_drink,2025_alcohol,has_person,text_overlay,0.0018309217123365646,19
year_drink,2025_alcohol,has_person,brand_logo,-0.0005731394616394026,20
year_drink,2025_alcohol,has_person,cta,0.03771715858875892,6
year_drink,2025_alcohol,has_person,multiple_items,-0.0012616044887683033,12
year_drink,2025_alcohol,has_person,main_object_drink,0.002376636423306869,5
year_drink,2025_alcohol,has_person,main_object_person,0.0006358327357556836,16
year_drink,2025_alcohol,has_person,drink_type_alcohol,-0.01845939787022566,22
year_drink,2025_alcohol,has_person,person_who_man,-0.003239130817295026,6
year_drink,2025_alcohol,has_person,person_who_multiple,0.0,13
year_drink,2025_alcohol,has_person,person_emotion_positive,0.0006152220560071038,14
year_drink,2025_alcohol,close_up,warm_tones,0.0012723984428107118,9
year_drink,2025_alcohol,close_up,clean_background,-0.0012426386365057066,11
year_drink,2025_alcohol,close_up,packaged,0.007272966162253067,12
year_drink,2025_alcohol,close_up,text_overlay,0.001156837947219468,15
year_drink,2025_alcohol,close_up,brand_logo,0.00047208006699989434,13
year_drink,2025_alcohol,close_up,cta,0.011863079277594854,5
year_drink,2025_alcohol,close_up,main_object_drink,0.0016535361151776052,15
year_drink,2025_alcohol,close_up,drink_type_alcohol,0.04411301662138418,16
year_drink,2025_alcohol,warm_tones,clean_background,0.00027302147309127056,6
year_drink,2025_alcohol,warm_tones,packaged,-0.010819564976144573,10
year_drink,2025_alcohol,warm_tones,text_overlay,0.00039234575754343586,26
year_drink,2025_alcohol,warm_tones,brand_logo,0.00022785991586225633,24
year_drink,2025_alcohol,warm_tones,cta,-0.0040935383156642325,7
year_drink,2025_alcohol,warm_tones,multiple_items,-0.008771890395558984,12
year_drink,2025_alcohol,warm_tones,main_object_drink,-0.0010270331774655875,11
year_drink,2025_alcohol,warm_tones,main_object_person,0.0027829136193441824,15
year_drink,2025_alcohol,warm_tones,drink_type_alcohol,-0.001623329947734483,29
year_drink,2025_alcohol,warm_tones,person_who_multiple,0.0008660256472745365,12
year_drink,2025_alcohol,warm_tones,person_emotion_positive,-0.003372909121331967,14
year_drink,2025_alcohol,clean_background,packaged,0.006948490559530965,12
year_drink,2025_alcohol,clean_background,text_overlay,-0.0004974456250067273,16
year_drink,2025_alcohol,clean_background,brand_logo,9.025339500185264e-05,14
year_drink,2025_alcohol,clean_background,cta,0.014328510024046937,8
year_drink,2025_alcohol,clean_background,multiple_items,-0.0034440129752045822,5
year_drink,2025_alcohol,clean_background,main_object_drink,-0.00042208916045969935,14
year_drink,2025_alcohol,clean_background,drink_type_alcohol,-0.008162821422679371,16
year_drink,2025_alcohol,packaged,text_overlay,0.0009944209963562995,17
year_drink,2025_alcohol,packaged,brand_logo,0.00016706096284476606,19
year_drink,2025_alcohol,packaged,cta,-0.004976504219141368,8
year_drink,2025_alcohol,packaged,multiple_items,-0.0032124194742280156,10
year_drink,2025_alcohol,packaged,main_object_drink,0.008237098846804682,14
year_drink,2025_alcohol,packaged,main_object_person,-0.004246486293194187,5
year_drink,2025_alcohol,packaged,drink_type_alcohol,0.005235923941318733,20
year_drink,2025_alcohol,text_overlay,brand_logo,0.0006193137566517129,31
year_drink,2025_alcohol,text_overlay,cta,0.03162618813142564,13
year_drink,2025_alcohol,text_overlay,multiple_items,0.003439977821954669,15
year_drink,2025_alcohol,text_overlay,main_object_drink,-9.764643050321136e-05,20
year_drink,2025_alcohol,text_overlay,main_object_person,0.00038957587406605345,13
year_drink,2025_alcohol,text_overlay,drink_type_alcohol,0.0046035439182740895,37
year_drink,2025_alcohol,text_overlay,person_who_man,0.0011991910452504937,5
year_drink,2025_alcohol,text_overlay,person_who_multiple,0.0024099096576258193,13
year_drink,2025_alcohol,text_overlay,person_emotion_positive,-0.0004477983318624643,12
year_drink,2025_alcohol,brand_logo,cta,0.0019727455509843807,12
year_drink,2025_alcohol,brand_logo,multiple_items,-0.00029287613951267417,16
year_drink,2025_alcohol,brand_logo,main_object_drink,-0.0014068104803723065,17
year_drink,2025_alcohol,brand_logo,main_object_person,0.0,14
year_drink,2025_alcohol,brand_logo,drink_type_alcohol,-8.936740332970363e-05,35
year_drink,2025_alcohol,brand_logo,person_who_man,0.0,5
year_drink,2025_alcohol,brand_logo,person_who_multiple,0.0,12
year_drink,2025_alcohol,brand_logo,person_emotion_positive,0.0,13
year_drink,2025_alcohol,cta,multiple_items,0.02060718056214797,7
year_drink,2025_alcohol,cta,main_object_drink,-0.006874796702596682,7
year_drink,2025_alcohol,cta,main_object_person,0.007192918933031556,5
year_drink,2025_alcohol,cta,drink_type_alcohol,-0.01820487862747451,13
year_drink,2025_alcohol,cta,person_who_multiple,-0.0005897599162838068,6
year_drink,2025_alcohol,cta,person_emotion_positive,0.06321017847145809,5
year_drink,2025_alcohol,multiple_items,main_object_drink,-0.005581019272886944,6
year_drink,2025_alcohol,multiple_items,main_object_person,-0.011535969401480484,10
year_drink,2025_alcohol,multiple_items,drink_type_alcohol,0.014186267949997014,17
year_drink,2025_alcohol,multiple_items,person_who_multiple,-0.00041378900388196557,10
year_drink,2025_alcohol,multiple_items,person_emotion_positive,0.001780363351559183,9
year_drink,2025_alcohol,main_object_drink,drink_type_alcohol,0.008873226797162322,21
year_drink,2025_alcohol,main_object_person,drink_type_alcohol,-0.006037639118880706,16
year_drink,2025_alcohol,main_object_person,person_who_man,-0.0011719572626597168,5
year_drink,2025_alcohol,main_object_person,person_who_multiple,-0.00761737080160926,9
year_drink,2025_alcohol,main_object_person,person_emotion_positive,0.0,13
year_drink,2025_alcohol,drink_type_alcohol,person_who_man,0.0,6
year_drink,2025_alcohol,drink_type_alcohol,person_who_multiple,-0.000638760951348606,13
year_drink,2025_alcohol,drink_type_alcohol,person_emotion_positive,-0.0012486768340539988,14
year_drink,2025_alcohol,person_who_multiple,person_emotion_positive,0.0004961289764086984,10
year_drink,2025_soda_juice,has_person,warm_tones,0.009632478436490607,6
year_drink,2025_soda_juice,has_person,packaged,-0.0002299260230949404,5
year_drink,2025_soda_juice,has_person,brand_logo,-0.0005846926913821924,7
year_drink,2025_soda_juice,has_person,main_object_person,0.0005753555097325707,6
year_drink,2025_soda_juice,has_person,drink_type_soda_juice,-0.0005765950346459059,7
year_drink,2025_soda_juice,has_person,person_emotion_positive,0.0007951063194769397,5
year_drink,2025_soda_juice,close_up,warm_tones,-0.0035182447009941276,7
year_drink,2025_soda_juice,close_up,clean_background,-0.0010614534850081473,8
year_drink,2025_soda_juice,close_up,packaged,0.0057101396436216425,6
year_drink,2025_soda_juice,close_up,text_overlay,0.00023594160985840516,10
year_drink,2025_soda_juice,close_up,brand_logo,0.00023969479355678028,8
year_drink,2025_soda_juice,close_up,main_object_drink,0.0010513197552334118,10
year_drink,2025_soda_juice,close_up,drink_type_soda_juice,-0.0030376495148474523,11
year_drink,2025_soda_juice,warm_tones,clean_background,-0.0002986272832004044,10
year_drink,2025_soda_juice,warm_tones,packaged,-0.011301986596734289,12
year_drink,2025_soda_juice,warm_tones,text_overlay,-0.00034920502799515914,11
year_drink,2025_soda_juice,warm_tones,brand_logo,0.00016128371433151852,17
year_drink,2025_soda_juice,warm_tones,cta,-0.006059523288240815,5
year_drink,2025_soda_juice,warm_tones,multiple_items,-0.007288988932929459,10
year_drink,2025_soda_juice,warm_tones,main_object_drink,-0.00197642058742133,10
year_drink,2025_soda_juice,warm_tones,main_object_person,0.004387419900753818,5
year_drink,2025_soda_juice,warm_tones,drink_type_soda_juice,0.00320304682601613,17
year_drink,2025_soda_juice,clean_background,packaged,0.009905033639969323,8
year_drink,2025_soda_juice,clean_background,text_overlay,-0.0007686732144538834,15
year_drink,2025_soda_juice,clean_background,brand_logo,0.00030025372719839075,13
year_drink,2025_soda_juice,clean_background,cta,0.016924701982094566,5
year_drink,2025_soda_juice,clean_background,multiple_items,-0.004136236866518361,7
year_drink,2025_soda_juice,clean_background,main_object_drink,-0.00043039694119617524,10
year_drink,2025_soda_juice,clean_background,drink_type_soda_juice,-0.0018357778222115925,17
year_drink,2025_soda_juice,packaged,text_overlay,0.0012386788321320577,10
year_drink,2025_soda_juice,packaged,brand_logo,0.00016516367999016318,16
year_drink,2025_soda_juice,packaged,multiple_items,-0.006685872926340203,8
year_drink,2025_soda_juice,packaged,main_object_drink,0.007139430259901628,10
year_drink,2025_soda_juice,packaged,drink_type_soda_juice,-0.002508054893472767,16
year_drink,2025_soda_juice,text_overlay,brand_logo,0.0005642378856256052,16
year_drink,2025_soda_juice,text_overlay,cta,0.036097570423268506,6
year_drink,2025_soda_juice,text_overlay,multiple_items,0.003444693446955482,7
year_drink,2025_soda_juice,text_overlay,main_object_drink,5.8958061355238897e-05,13
year_drink,2025_soda_juice,text_overlay,drink_type_soda_juice,-0.005499634295916983,20
year_drink,2025_soda_juice,brand_logo,cta,0.0018937905537494651,5
year_drink,2025_soda_juice,brand_logo,multiple_items,-0.0005655557535511696,12
year_drink,2025_soda_juice,brand_logo,main_object_drink,-0.0013458768087211642,12
year_drink,2025_soda_juice,brand_logo,main_object_person,0.0,6
year_drink,2025_soda_juice,brand_logo,drink_type_soda_juice,-7.456747216072991e-05,22
year_drink,2025_soda_juice,brand_logo,person_emotion_positive,0.0,5
year_drink,2025_soda_juice,cta,drink_type_soda_juice,-0.0020124217271983713,6
year_drink,2025_soda_juice,multiple_items,main_object_drink,-0.013513245813318921,6
year_drink,2025_soda_juice,multiple_items,drink_type_soda_juice,0.018835092060892414,12
year_drink,2025_soda_juice,main_object_drink,drink_type_soda_juice,-0.002996620728002942,16
year_drink,2025_soda_juice,main_object_person,drink_type_soda_juice,-0.00043250387352759676,6
year_drink,2025_soda_juice,main_object_person,person_emotion_positive,0.0,5
year_drink,2025_soda_juice,drink_type_soda_juice,person_emotion_positive,0.0,5
year_drink,2025_water_energy,has_person,packaged,-0.00043691104535211606,6
year_drink,2025_water_energy,has_person,text_overlay,0.0024630171549674157,6
year_drink,2025_water_energy,has_person,brand_logo,-0.0005779339580827621,6
year_drink,2025_water_energy,has_person,main_object_person,0.0010009733257923714,6
year_drink,2025_water_energy,has_person,drink_type_water_energy,-0.030358571756674835,6
year_drink,2025_water_energy,warm_tones,text_overlay,0.00036002244861703755,5
year_drink,2025_water_energy,warm_tones,brand_logo,0.00011841412609135808,5
year_drink,2025_water_energy,warm_tones,drink_type_water_energy,-0.001097988320685504,5
year_drink,2025_water_energy,packaged,text_overlay,0.0005349680205803522,6
year_drink,2025_water_energy,packaged,brand_logo,0.00018362164278415449,6
year_drink,2025_water_energy,packaged,main_object_person,-0.004374272181316302,6
year_drink,2025_water_energy,packaged,drink_type_water_energy,-0.018665216817418926,6
year_drink,2025_water_energy,text_overlay,brand_logo,0.0007129634844679572,7
year_drink,2025_water_energy,text_overlay,main_object_person,0.0009398147669280134,6
year_drink,2025_water_energy,text_overlay,drink_type_water_energy,0.00014020425630781333,7
year_drink,2025_water_energy,brand_logo,main_object_person,0.0,6
year_drink,2025_water_energy,brand_logo,drink_type_water_energy,-6.684397008891637e-05,7
year_drink,2025_water_energy,main_object_person,drink_type_water_energy,0.0,6
